marker_index,f00_s3,f11_s3,pdf_path_index,pdf_x_pt,pdf_y_pt,pdf_radius_x_pt,pdf_radius_y_pt
250,-2.8818717512390424,-0.33369912610704594,250,31.83199977874756,316.8260040283203,2.258000373840332,2.2559967041015625
251,-2.8897546644413574,-0.36761281326483297,251,30.501999855041504,337.7675018310547,2.2559995651245117,2.2555084228515625
252,-2.8973708620678296,-0.40173540578207356,252,29.217000007629395,358.83799743652344,2.2559995651245117,2.2559967041015625
253,-2.901955401315943,-0.435926842672562,253,28.44349956512451,379.9510040283203,2.255499839782715,2.2559967041015625
254,-2.8999431813507925,-0.46986563603394554,254,28.782999992370605,400.9080047607422,2.2559995651245117,2.2559967041015625
255,-2.8832942305419196,-0.5026983232089252,255,31.592000007629395,421.18199157714844,2.2559995651245117,2.2559967041015625
256,-2.8481056192530483,-0.5335431723503254,256,37.52899932861328,440.22850036621094,2.256000518798828,2.2555084228515625
257,-2.7976312594216894,-0.5620227996576289,257,46.045000076293945,457.8144989013672,2.2559986114501953,2.2555084228515625
258,-2.7332225284300553,-0.5877250779029003,258,56.9119987487793,473.6855010986328,2.256000518798828,2.2555084228515625
259,-2.6572353931391826,-0.610422469760631,259,69.73249816894531,487.7010040283203,2.2555007934570312,2.2559967041015625
260,-2.568143640845443,-0.6294509952203509,260,84.76399993896484,499.4510040283203,2.2559967041015625,2.2559967041015625
261,-2.4713112244101616,-0.6451272494400108,261,101.10150146484375,509.13099670410156,2.2574996948242188,2.2559967041015625
262,-2.374384005413993,-0.6584050951804656,262,117.45499801635742,517.3299865722656,2.256000518798828,2.256011962890625
263,-2.277098151020543,-0.6692352096244136,263,133.86900329589844,524.0175170898438,2.2559967041015625,2.2554931640625
264,-2.1799486558555006,-0.6776960002364332,264,150.26000213623047,529.2420043945312,2.2560043334960938,2.25799560546875
265,-2.082686564279006,-0.6837219338945381,265,166.6699981689453,532.9629821777344,2.2559967041015625,2.256011962890625
266,-1.9895674327912125,-0.6882256309837931,266,182.38099670410156,535.7439880371094,2.2559967041015625,2.256011962890625
267,-1.9037444131072137,-0.6920847707752027,267,196.86100006103516,538.1269836425781,2.2560043334960938,2.256011962890625
268,-1.8239136026068359,-0.6952670315027193,268,210.3300018310547,540.0920104980469,2.2559967041015625,2.256011962890625
269,-1.7507744104049128,-0.6981707023293039,269,222.6699981689453,541.885009765625,2.2559967041015625,2.2559814453125
270,-1.6829398657656727,-0.7006816192189174,270,234.11499786376953,543.4354858398438,2.2560043334960938,2.2554931640625
271,-1.620220318347898,-0.7029496780682293,271,244.6969985961914,544.8359985351562,2.2560043334960938,2.25799560546875
272,-1.5618038078447454,-0.7049391964382697,272,254.55299377441406,546.0645141601562,2.2559967041015625,2.2554931640625
273,-1.5075361359577992,-0.7067489188069638,273,263.70899963378906,547.1820068359375,2.2559967041015625,2.2559814453125
274,-1.4565313181530888,-0.7082728357122747,274,272.3144989013672,548.1230163574219,2.2555084228515625,2.256011962890625
275,-1.4095568188061849,-0.7098792867908262,275,280.24000549316406,549.114990234375,2.2559967041015625,2.2559814453125
276,-1.3651724891171118,-0.7112331437619334,276,287.72850036621094,549.9509887695312,2.2555084228515625,2.2559814453125
277,-1.3235915839759942,-0.7125044171381394,277,294.74400329589844,550.7359924316406,2.2559967041015625,2.256011962890625
278,-1.284440771666787,-0.7136753151216202,278,301.34950256347656,551.4590148925781,2.2555084228515625,2.256011962890625
279,-1.247441500424612,-0.7147093151051751,279,307.5919952392578,552.0975036621094,2.2559967041015625,2.257476806640625
280,-1.212667749257154,-0.7157312067818774,280,313.45899963378906,552.728515625,2.2559967041015625,2.2554931640625
281,-1.1798025298735373,-0.7167085201206977,281,319.0039978027344,553.3320007324219,2.25799560546875,2.258026123046875
282,-1.148626527978362,-0.7176008282032464,282,324.2639923095703,553.8829956054688,2.2559967041015625,2.25799560546875
283,-1.1188551324014748,-0.7183628113667323,283,329.28700256347656,554.353515625,2.2559967041015625,2.2554931640625
284,-1.090770060268719,-0.7191660121951777,284,334.02549743652344,554.8494873046875,2.2555084228515625,2.2554931640625
285,-1.063911882045814,-0.7198648344763873,285,338.55699157714844,555.281005859375,2.2559967041015625,2.25799560546875
286,-1.038004940012192,-0.7203749648573381,286,342.92799377441406,555.5960083007812,2.2559967041015625,2.2559814453125
287,-1.0137190245479473,-0.7210705253089466,287,347.02549743652344,556.0255126953125,2.2555084228515625,2.2554931640625
288,-0.99045253619205,-0.7217061372862194,288,350.9510040283203,556.4179992675781,2.2559967041015625,2.258026123046875
289,-0.9680188090864776,-0.7222211109899113,289,354.7360076904297,556.7359924316406,2.2559967041015625,2.256011962890625
290,-0.9465779200571506,-0.7227409774380049,290,358.35350036621094,557.0570068359375,2.2555084228515625,2.2559814453125
291,-0.9260200762980423,-0.7232275831084992,291,361.82200622558594,557.3574829101562,2.2559967041015625,2.2554931640625
292,-0.9062712988014673,-0.7237021298938014,292,365.1540069580078,557.6505126953125,2.2559967041015625,2.2554931640625
293,-0.887307892579634,-0.7241547334617872,293,368.35350036621094,557.9299926757812,2.2555084228515625,2.25799560546875
294,-0.8689726748509325,-0.7245434348225872,294,371.44700622558594,558.1700134277344,2.2559967041015625,2.256011962890625
295,-0.8513754384213895,-0.7249482970664111,295,374.41600036621094,558.4200134277344,2.2559967041015625,2.256011962890625
296,-0.8341841821452685,-0.7251887334453421,296,377.3164978027344,558.5684814453125,2.25750732421875,2.2554931640625
297,-0.8178730770950556,-0.7256090152472803,297,380.06849670410156,558.8280029296875,2.2555084228515625,2.25799560546875
298,-0.8021072280807039,-0.7259920331171087,298,382.72850036621094,559.0645141601562,2.2555084228515625,2.2554931640625
299,-0.7867118167380865,-0.7262762076656911,299,385.3260040283203,559.239990234375,2.2559967041015625,2.2559814453125
300,-0.7718943098687074,-0.7265806945167896,300,387.8260040283203,559.4280090332031,2.2559967041015625,2.256011962890625
301,-0.7575391265779188,-0.7268899752689685,301,390.2480010986328,559.6189880371094,2.2559967041015625,2.256011962890625
302,-0.7435780759466561,-0.727143458966304,302,392.60350036621094,559.7755126953125,2.2555084228515625,2.2554931640625
303,-0.7300911963878799,-0.7274211592773447,303,394.8789978027344,559.9469909667969,2.25799560546875,2.256011962890625
304,-0.7169747545008381,-0.7276810677905613,304,397.0919952392578,560.1074829101562,2.2559967041015625,2.2554931640625
305,-0.7042553393176328,-0.7279402349788684,305,399.2380065917969,560.2675170898438,2.25799560546875,2.2554931640625
306,-0.6918323827984767,-0.7281369826098086,306,401.33399963378906,560.3890075683594,2.2559967041015625,2.256011962890625
307,-0.6796998255380949,-0.7282916229858981,307,403.38099670410156,560.4844970703125,2.2559967041015625,2.25750732421875
308,-0.6678932100181748,-0.7284527870211898,308,405.3730010986328,560.5840148925781,2.2559967041015625,2.256011962890625
309,-0.6564422906317829,-0.7286300625178446,309,407.30499267578125,560.6934814453125,2.25799560546875,2.2554931640625
310,-0.6453883979492276,-0.7288989163516338,310,409.1699981689453,560.8594970703125,2.2559967041015625,2.25750732421875
311,-0.6345301245742802,-0.7291037691349163,311,411.0019989013672,560.9859924316406,2.2559967041015625,2.256011962890625
312,-0.6238793180008363,-0.7292309310676993,312,412.7989959716797,561.0645141601562,2.2559967041015625,2.2554931640625
313,-0.6134151772854148,-0.7292940919499755,313,414.5644989013672,561.103515625,2.2555084228515625,2.2554931640625
314,-0.6033659701730006,-0.7295475262256504,314,416.25999450683594,561.260009765625,2.2559967041015625,2.2559814453125
315,-0.5935271239064006,-0.729756431585104,315,417.9199981689453,561.3890075683594,2.2559967041015625,2.256011962890625
316,-0.5837356676153838,-0.7297936955172137,316,419.57200622558594,561.4120178222656,2.2559967041015625,2.256011962890625
317,-0.5743680983769596,-0.7300559762701402,317,421.1524963378906,561.573974609375,2.25750732421875,2.25799560546875
318,-0.5650716141019101,-0.7301799257949827,318,422.7209930419922,561.6505126953125,2.2559967041015625,2.2554931640625
319,-0.5559973381665706,-0.730331304341471,319,424.2519989013672,561.7439880371094,2.2559967041015625,2.256011962890625
320,-0.5469675581625039,-0.7302997239003329,320,425.77549743652344,561.7244873046875,2.2555084228515625,2.2554931640625
321,-0.5383556058057548,-0.7305968963456592,321,427.22850036621094,561.9079895019531,2.2555084228515625,2.256011962890625
322,-0.5297881493802786,-0.730711109803359,322,428.6739959716797,561.978515625,2.2559967041015625,2.2554931640625
323,-0.5213154729059688,-0.7307556387195803,323,430.10350036621094,562.0060119628906,2.2555084228515625,2.256011962890625
324,-0.5130502632331627,-0.7308657007577878,324,431.4980010986328,562.073974609375,2.2559967041015625,2.25799560546875
325,-0.5049006344550041,-0.7309580698414923,325,432.8730010986328,562.1310119628906,2.2559967041015625,2.256011962890625
326,-0.4969466249844534,-0.7310973400811279,326,434.2149963378906,562.2170104980469,2.25799560546875,2.256011962890625
327,-0.4891110904528608,-0.7311977154738533,327,435.53700256347656,562.2789916992188,2.2559967041015625,2.2559814453125
328,-0.4813527002899179,-0.7312802990687544,328,436.8459930419922,562.3299865722656,2.2559967041015625,2.256011962890625
329,-0.4737601750415163,-0.7313879888672519,329,438.1269989013672,562.396484375,2.2559967041015625,2.2554931640625
330,-0.4662713831938665,-0.7314640982246113,330,439.3905029296875,562.4434814453125,2.25750732421875,2.2554931640625
331,-0.4588715832087623,-0.7315329425978593,331,440.6389923095703,562.4859924316406,2.2559967041015625,2.256011962890625
332,-0.451628694688614,-0.7316349983270458,332,441.8610076904297,562.5490112304688,2.2559967041015625,2.2559814453125
333,-0.44445110304321966,-0.7317167417537163,333,443.07200622558594,562.5994873046875,2.2559967041015625,2.2554931640625
334,-0.43738619824816255,-0.7317961129406768,334,444.2639923095703,562.6484985351562,2.2559967041015625,2.25750732421875
335,-0.4303952724607906,-0.7318625356525542,335,445.44349670410156,562.6895141601562,2.2555084228515625,2.2554931640625
336,-0.4235199275680664,-0.7319702254510518,336,446.60350036621094,562.7560119628906,2.2555084228515625,2.256011962890625
337,-0.41671277359440656,-0.7320204378582448,337,447.7519989013672,562.7870178222656,2.2559967041015625,2.256011962890625
338,-0.40996485709022573,-0.7320139141990425,338,448.8905029296875,562.7829895019531,2.25750732421875,2.256011962890625
339,-0.40332962743638207,-0.7321183915895996,339,450.00999450683594,562.8475036621094,2.2559967041015625,2.257476806640625
340,-0.3967328343085363,-0.7320835493188603,340,451.1230010986328,562.8259887695312,2.2559967041015625,2.2559814453125
341,-0.3902961180066109,-0.7322859804407723,341,452.20899963378906,562.9509887695312,2.2559967041015625,2.2559814453125
342,-0.38388309669247717,-0.7323402454241363,342,453.29100036621094,562.9844970703125,2.2559967041015625,2.25750732421875
343,-0.37745822788444755,-0.7322608742371758,343,454.375,562.9354858398438,2.25799560546875,2.2554931640625
344,-0.37114893997106563,-0.7322608742371758,344,455.4394989013672,562.9354858398438,2.2555084228515625,2.2554931640625
345,-0.3649907754340187,-0.7325143579345113,345,456.47850036621094,563.0920104980469,2.2555084228515625,2.256011962890625
346,-0.3588089159091802,-0.7325394147164471,346,457.52149963378906,563.1074829101562,2.2555084228515625,2.2554931640625
347,-0.3526715523156145,-0.7325839930543291,347,458.55699157714844,563.135009765625,2.2559967041015625,2.2559814453125
348,-0.346608167729734,-0.7326090992579256,348,459.5800018310547,563.1505126953125,2.2559967041015625,2.2554931640625
349,-0.3405982325247117,-0.7327167890564232,349,460.593994140625,563.2170104980469,2.25799560546875,2.256011962890625
350,-0.3346385813395831,-0.7327734262794972,350,461.59950256347656,563.2519836425781,2.2555084228515625,2.256011962890625
351,-0.3286878836040398,-0.7327928984137827,351,462.60350036621094,563.2640075683594,2.2555084228515625,2.256011962890625
352,-0.32280537678756094,-0.7328431108209756,352,463.5959930419922,563.2950134277344,2.2559967041015625,2.256011962890625
353,-0.3169731539909757,-0.7329062717032518,353,464.5800018310547,563.3340148925781,2.2559967041015625,2.256011962890625
354,-0.31113803715008004,-0.7328867995689664,354,465.5644989013672,563.3219909667969,2.2555084228515625,2.256011962890625
355,-0.30539770026035085,-0.7330010130266662,355,466.5330047607422,563.3925170898438,2.2559967041015625,2.2554931640625
356,-0.2996544693263112,-0.7330228574006616,356,467.5019989013672,563.406005859375,2.2559967041015625,2.25799560546875
357,-0.293946780873959,-0.7330649646555124,357,468.4649963378906,563.4320068359375,2.25799560546875,2.2559814453125
358,-0.28828648239718996,-0.7331337596070997,358,469.4199981689453,563.4744873046875,2.2559967041015625,2.2554931640625
359,-0.28261433642652517,-0.7331021791659615,359,470.3769989013672,563.4549865722656,2.2559967041015625,2.256011962890625
360,-0.27698958043144356,-0.7331216513002471,360,471.3260040283203,563.4670104980469,2.2559967041015625,2.256011962890625
361,-0.271397472873739,-0.733155603981095,361,472.2695007324219,563.4879760742188,2.25750732421875,2.25799560546875
362,-0.26559789851453075,-0.7316503684634995,362,473.2480010986328,562.5585021972656,2.2559967041015625,2.257476806640625
363,-0.26004133343851354,-0.7315491529025436,363,474.1855010986328,562.4960021972656,2.2555084228515625,2.258026123046875
364,-0.2545558533258712,-0.7318875924344901,364,475.1110076904297,562.7049865722656,2.2559967041015625,2.256011962890625
365,-0.23809073085501287,-0.7318560119933519,365,477.8889923095703,562.6854858398438,2.2559967041015625,2.2554931640625
366,-0.2326170982362663,-0.7317742685666815,366,478.8125,562.635009765625,2.25750732421875,2.2559814453125
367,-0.22716426656100094,-0.7318941160936924,367,479.7324981689453,562.7090148925781,2.2555084228515625,2.256011962890625
368,-0.2217351298735272,-0.732033386333328,368,480.64849853515625,562.7950134277344,2.25750732421875,2.256011962890625
369,-0.21629414569215763,-0.7319766996885934,369,481.5664978027344,562.760009765625,2.25750732421875,2.2559814453125
370,-0.21086500900468388,-0.7319766996885934,370,482.4824981689453,562.760009765625,2.2555084228515625,2.2559814453125
371,-0.20542402482331432,-0.7319952822329877,371,483.40049743652344,562.771484375,2.2555084228515625,2.2554931640625
372,-0.20000673562973637,-0.7319070645687755,372,484.3144989013672,562.7170104980469,2.2555084228515625,2.256011962890625
373,-0.1945657514483668,-0.7317612706699377,373,485.2324981689453,562.6269836425781,2.2555084228515625,2.256011962890625
374,-0.18914846225478885,-0.7319442790792247,374,486.14649963378906,562.739990234375,2.2555084228515625,2.2559814453125
375,-0.18370747807341928,-0.7321159699282291,375,487.0644989013672,562.8460083007812,2.2555084228515625,2.2559814453125
376,-0.17826649389204974,-0.7318309552114161,376,487.9824981689453,562.6700134277344,2.2555084228515625,2.256011962890625
377,-0.17282550971068017,-0.7319321213507114,377,488.90049743652344,562.7324829101562,2.2555084228515625,2.2554931640625
378,-0.16736372458582943,-0.7319888574171066,378,489.82200622558594,562.7675170898438,2.2559967041015625,2.2554931640625
379,-0.16189904541666825,-0.7319507533167663,379,490.74400329589844,562.7439880371094,2.2559967041015625,2.256011962890625
380,-0.1564343662475071,-0.7319224347052293,380,491.66600036621094,562.7265014648438,2.2559967041015625,2.25750732421875
381,-0.1509578395844501,-0.7317742685666815,381,492.5899963378906,562.635009765625,2.25799560546875,2.2559814453125
382,-0.14539232105884756,-0.7322487659303232,382,493.5290069580078,562.9280090332031,2.2559967041015625,2.256011962890625
383,-0.13997213782095916,-0.7315524147321447,383,494.44349670410156,562.4980163574219,2.2555084228515625,2.256011962890625
384,-0.13436818276935877,-0.7318843800265495,384,495.3889923095703,562.7030029296875,2.2559967041015625,2.25799560546875
385,-0.12853595997277353,-0.7335386218509236,385,496.3730010986328,563.7244873046875,2.2559967041015625,2.2554931640625
386,-0.12292015742727734,-0.733589674426347,386,497.32049560546875,563.7560119628906,2.25750732421875,2.256011962890625
387,-0.11730724892609155,-0.7335135650689877,387,498.2675018310547,563.7090148925781,2.2555084228515625,2.256011962890625
388,-0.11163510295542675,-0.7335232517144697,388,499.22450256347656,563.7149963378906,2.2555084228515625,2.258026123046875
389,-0.10596006294045152,-0.7334754609686472,389,500.18199157714844,563.6854858398438,2.2559967041015625,2.2554931640625
390,-0.1002197260507223,-0.73356372805452,390,501.15049743652344,563.739990234375,2.2555084228515625,2.2559814453125
391,-0.09447938916099309,-0.7335572538169783,391,502.11900329589844,563.7359924316406,2.2559967041015625,2.256011962890625
392,-0.08868876825137023,-0.7335232517144697,392,503.0959930419922,563.7149963378906,2.2559967041015625,2.258026123046875
393,-0.082856545454785,-0.7335702022920616,393,504.0800018310547,563.7439880371094,2.2559967041015625,2.256011962890625
394,-0.07757563809933586,-0.7314697817155831,394,504.9709930419922,562.4469909667969,2.2559967041015625,2.256011962890625
395,-0.0710944258661377,-0.7335232517144697,395,506.0644989013672,563.7149963378906,2.2555084228515625,2.258026123046875
396,-0.06513188063669863,-0.7335386218509236,396,507.07049560546875,563.7244873046875,2.25750732421875,2.2554931640625
397,-0.05918407694546578,-0.7334001917795184,397,508.0740051269531,563.6390075683594,2.25799560546875,2.256011962890625
398,-0.053105950821379075,-0.7335005671722438,398,509.09950256347656,563.7009887695312,2.2555084228515625,2.2559814453125
399,-0.04699219177672026,-0.7334973053426427,399,510.1310119628906,563.698974609375,2.256011962890625,2.25799560546875
400,-0.04085781266634966,-0.7334633526617946,400,511.16600036621094,563.6780090332031,2.2559967041015625,2.256011962890625
401,-0.034675862702626445,-0.7334058752704901,401,512.2090148925781,563.6425170898438,2.256011962890625,2.2554931640625
402,-0.02840220770981661,-0.733402613440889,402,513.2675018310547,563.6405029296875,2.2555084228515625,2.25750732421875
403,-0.02210485772921517,-0.7333394525586127,403,514.3299865722656,563.6015014648438,2.256011962890625,2.25750732421875
404,-0.015715531402873014,-0.733324082422159,404,515.4079895019531,563.5920104980469,2.256011962890625,2.256011962890625
405,-0.009254939235386629,-0.7332916618127903,405,516.4980163574219,563.5719909667969,2.256011962890625,2.256011962890625
406,-0.0027265179043746424,-0.7332641339478232,406,517.5994873046875,563.5549926757812,2.2554931640625,2.25799560546875
407,0.00388510720056208,-0.7332795535059377,407,518.7149963378906,563.5645141601562,2.258026123046875,2.2554931640625
408,0.010541047359002196,-0.7332196050316019,408,519.8379821777344,563.5274963378906,2.256011962890625,2.257476806640625
409,0.01730099223484823,-0.7331977606576064,409,520.978515625,563.5140075683594,2.2554931640625,2.256011962890625
410,0.02410796533073868,-0.7330835471999066,410,522.1269836425781,563.4434814453125,2.256011962890625,2.2554931640625
411,0.03107827105239878,-0.7331216513002471,411,523.3030090332031,563.4670104980469,2.256011962890625,2.256011962890625
412,0.03804550185197905,-0.7329888552981529,412,524.478515625,563.385009765625,2.2554931640625,2.2559814453125
413,0.04515490257830898,-0.7329629089263259,413,525.6780090332031,563.3689880371094,2.256011962890625,2.256011962890625
414,0.0523650522221956,-0.7329126965191329,414,526.8945007324219,563.3379821777344,2.257476806640625,2.256011962890625
415,0.05964646770722645,-0.7328171644491486,415,528.1230163574219,563.2789916992188,2.256011962890625,2.2559814453125
416,0.06710261111749925,-0.7328171644491486,416,529.3810119628906,563.2789916992188,2.256011962890625,2.2559814453125
417,0.07460306958127544,-0.732710265397221,417,530.646484375,563.2129821777344,2.2554931640625,2.256011962890625
418,0.08226686067082127,-0.7326657364809996,418,531.9395141601562,563.1854858398438,2.2554931640625,2.2554931640625
419,0.0899984809238927,-0.7325515724449604,419,533.2439880371094,563.114990234375,2.256011962890625,2.2559814453125
420,0.09790519085774489,-0.7324851497330831,420,534.5780029296875,563.073974609375,2.25799560546875,2.25799560546875
421,0.10593037573055514,-0.7324001444768115,421,535.9320068359375,563.021484375,2.2559814453125,2.2554931640625
422,0.11408000450871367,-0.7323054031533971,422,537.3070068359375,562.9629821777344,2.2559814453125,2.256011962890625
423,0.12243710008837584,-0.7322552401678648,423,538.7170104980469,562.9320068359375,2.256011962890625,2.2559814453125
424,0.13088608157489404,-0.7321531844386783,424,540.1425170898438,562.8689880371094,2.2554931640625,2.256011962890625
425,0.13952154804166525,-0.7320746534199483,425,541.5994873046875,562.8204956054688,2.2554931640625,2.25750732421875
426,0.14829647126864515,-0.731960489383909,426,543.0799865722656,562.75,2.256011962890625,2.25799560546875
427,0.15722260831084475,-0.7318082706691901,427,544.5859985351562,562.656005859375,2.25799560546875,2.25799560546875
428,0.1663799071423396,-0.7317232654129185,428,546.1310119628906,562.603515625,2.256011962890625,2.2554931640625
429,0.17568516398920497,-0.7315588395480257,429,547.7009887695312,562.5019836425781,2.2559814453125,2.256011962890625
430,0.18524853341300643,-0.7314762559531246,430,549.3145141601562,562.4509887695312,2.2554931640625,2.2559814453125
431,0.19494792291939786,-0.7313118795098925,431,550.9509887695312,562.3494873046875,2.2559814453125,2.2554931640625
432,0.2049054250027254,-0.7311702370305468,432,552.6310119628906,562.2620239257812,2.256011962890625,2.25799560546875
433,0.21509083307549895,-0.7310341791988517,433,554.3494873046875,562.1780090332031,2.2554931640625,2.256011962890625
434,0.2254424678183526,-0.7308252738393981,434,556.0960083007812,562.0490112304688,2.2559814453125,2.2559814453125
435,0.23601025149564114,-0.7305661560727517,435,557.8789978027344,561.8890075683594,2.258026123046875,2.256011962890625
436,0.24701666376372855,-0.7304705745811066,436,559.7359924316406,561.8299865722656,2.256011962890625,2.256011962890625
437,0.25816542683633503,-0.7302495114931399,437,561.6170043945312,561.6934814453125,2.25799560546875,2.2554931640625
438,0.2696401316494032,-0.730047080371228,438,563.5530090332031,561.5684814453125,2.256011962890625,2.2554931640625
439,0.2814228713037623,-0.7298317007742329,439,565.5409851074219,561.4354858398438,2.256011962890625,2.2554931640625
440,0.2935080385885609,-0.729604212870385,440,567.5799865722656,561.2950134277344,2.256011962890625,2.256011962890625
441,0.3058836955710184,-0.7293256723911137,441,569.6679992675781,561.1230163574219,2.258026123046875,2.256011962890625
442,0.31860609523741884,-0.7290349247616684,442,571.8145141601562,560.9434814453125,2.2554931640625,2.2554931640625
443,0.3317106896305648,-0.7287248038412589,443,574.0255126953125,560.7519836425781,2.2554931640625,2.256011962890625
444,0.3452331116710285,-0.7284333148869043,444,576.3070068359375,560.5719909667969,2.2559814453125,2.256011962890625
445,0.35912307733891624,-0.7280980877628983,445,578.6505126953125,560.364990234375,2.2554931640625,2.2559814453125
446,0.3733863747228489,-0.7276996997566162,446,581.0570068359375,560.1189880371094,2.2559814453125,2.256011962890625
447,0.3882038815922281,-0.7273458900882159,447,583.5570068359375,559.9005126953125,2.2559814453125,2.2554931640625
448,0.403424384131834,-0.7269345041851898,448,586.125,559.646484375,2.25799560546875,2.2554931640625
449,0.41922568518898845,-0.7265361656005682,449,588.7909851074219,559.4005126953125,2.256011962890625,2.2554931640625
450,0.4354538577819307,-0.7260430362708717,450,591.5289916992188,559.0960083007812,2.2559814453125,2.2559814453125
451,0.4522628288924215,-0.7255361182978614,451,594.364990234375,558.7829895019531,2.2559814453125,2.256011962890625
452,0.4697001693738134,-0.7249984600519435,452,597.3070068359375,558.4509887695312,2.2559814453125,2.2559814453125
453,0.4877568353376365,-0.7244421698399707,453,600.353515625,558.1074829101562,2.2554931640625,2.2554931640625
454,0.5065098807136557,-0.7238405599652066,454,603.5175170898438,557.7359924316406,2.2554931640625,2.256011962890625
455,0.5259117346485184,-0.7231644222262229,455,606.7909851074219,557.3184814453125,2.256011962890625,2.2554931640625
456,0.5461228357236839,-0.7224810195031277,456,610.2009887695312,556.896484375,2.2559814453125,2.2554931640625
457,0.5670748121423184,-0.7217028754566183,457,613.7359924316406,556.4159851074219,2.256011962890625,2.256011962890625
458,0.5888861388433798,-0.7208680941870347,458,617.4159851074219,555.9005126953125,2.256011962890625,2.2554931640625
459,0.6115985985916,-0.7199701026135144,459,621.2480163574219,555.3460083007812,2.256011962890625,2.2559814453125
460,0.6353066095826067,-0.7190146336486893,460,625.2480163574219,554.7560119628906,2.256011962890625,2.256011962890625
461,0.6598828338667411,-0.7179068965474849,461,629.3945007324219,554.0719909667969,2.257476806640625,2.256011962890625
462,0.685709647048518,-0.7167781552405156,462,633.7519836425781,553.375,2.256011962890625,2.25799560546875
463,0.7125206161736092,-0.7154720395935703,463,638.2755126953125,552.5684814453125,2.2554931640625,2.2554931640625
464,0.7406738792254296,-0.7140996000780688,464,643.0255126953125,551.7210083007812,2.2554931640625,2.2559814453125
465,0.7700538553093316,-0.712561894529444,465,647.9824829101562,550.771484375,2.2554931640625,2.2554931640625
466,0.8009159438357104,-0.7109173887722129,466,653.1895141601562,549.7560119628906,2.2554931640625,2.256011962890625
467,0.8331677162644017,-0.7090630880656369,467,658.6310119628906,548.6109924316406,2.256011962890625,2.256011962890625
468,0.8668773635144699,-0.7069756159642415,468,664.3184814453125,547.3219909667969,2.2554931640625,2.256011962890625
469,0.9023802329703855,-0.7047246075878446,469,670.3085021972656,545.9320068359375,2.257476806640625,2.2559814453125
470,0.9394831471744277,-0.7021650597841781,470,676.5684814453125,544.3515014648438,2.2554931640625,2.25750732421875
471,0.9782606277675899,-0.6992775498406172,471,683.1109924316406,542.5684814453125,2.256011962890625,2.2554931640625
472,1.018836937777451,-0.6960257034149434,472,689.9570007324219,540.5604858398438,2.258026123046875,2.2554931640625
473,1.0613810170406324,-0.6923948916956122,473,697.135009765625,538.3184814453125,2.2559814453125,2.2554931640625
474,1.105554805006122,-0.6882069990177382,474,704.5879821777344,535.7324829101562,2.256011962890625,2.2554931640625
475,1.1514890763011973,-0.6834499170744689,475,712.3379821777344,532.7950134277344,2.256011962890625,2.256011962890625
476,1.1986504223838932,-0.6779081674254878,476,720.2950134277344,529.3730163574219,2.256011962890625,2.256011962890625
477,1.2470146056331095,-0.6715315376636019,477,728.4549865722656,525.4354858398438,2.256011962890625,2.2554931640625
478,1.2954026647478871,-0.6639849489297871,478,736.6189880371094,520.7755126953125,2.256011962890625,2.2554931640625
479,1.3431211143603399,-0.6551225084818844,479,744.6700134277344,515.3030090332031,2.256011962890625,2.256011962890625
480,1.3906288413714398,-0.6450705627952762,480,752.6854858398438,509.0959930419922,2.2554931640625,2.2559967041015625
481,1.4396421949350386,-0.6341830203816843,481,760.9549865722656,502.3730010986328,2.256011962890625,2.2559967041015625
482,1.4904040938954428,-0.6224614380234181,482,769.5195007324219,495.13499450683594,2.257476806640625,2.2559967041015625
483,1.5428076394909358,-0.6098151763948952,483,778.3609924316406,487.3260040283203,2.256011962890625,2.2559967041015625
484,1.5964530918511404,-0.5961130209871613,484,787.4120178222656,478.86500549316406,2.256011962890625,2.2559967041015625
485,1.650862933664836,-0.5812383613919766,485,796.5920104980469,469.67999267578125,2.256011962890625,2.25799560546875
486,1.7055690532648113,-0.5650973211649873,486,805.8219909667969,459.71299743652344,2.256011962890625,2.2559967041015625
487,1.7598633141838593,-0.5475870291196069,487,814.9824829101562,448.90049743652344,2.2554931640625,2.2555084228515625
488,1.8126286153181554,-0.5285965583385668,488,823.885009765625,437.1739959716797,2.2559814453125,2.2559967041015625
489,1.8630761487153398,-0.5081064861092423,489,832.396484375,424.52149963378906,2.2554931640625,2.2555084228515625
490,1.9096357144592364,-0.486053651549357,490,840.2519836425781,410.9040069580078,2.256011962890625,2.2559967041015625
491,1.952467389375766,-0.46259753835774153,491,847.478515625,396.4199981689453,2.2554931640625,2.2559967041015625
492,1.991526134900348,-0.4378750445343217,492,854.0684814453125,381.1540069580078,2.2554931640625,2.2559967041015625
493,2.0268660334860327,-0.412027812558443,493,860.031005859375,365.19349670410156,2.25799560546875,2.2555084228515625
494,2.0589222770460007,-0.3851992146675729,494,865.4395141601562,348.6269989013672,2.2554931640625,2.2559967041015625
495,2.0880237013650245,-0.3575163633728338,495,870.3494873046875,331.5330047607422,2.2554931640625,2.2559967041015625
496,2.113898085400154,-0.32907802786298085,496,874.7149963378906,313.9725036621094,2.258026123046875,2.25750732421875
497,2.137096382836987,-0.30000081854625404,497,878.6289978027344,296.0175018310547,2.258026123046875,2.2555084228515625
